Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Arts-et-Métiers,48.81769380634804,2.334053322447508,Aprium Pharmacie du Lion,48.83294104243522,2.3316067155974447,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Raspail,48.80215463149138,2.3314370959997177,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie du Parc,48.826004,2.341828,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Du Square,48.8131872259839,2.306887204307696,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Republique,48.81350386197482,2.317661308431311,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Saint Jacques,48.830979716921576,2.343407167342602,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie du Rond Point,48.81683421687954,2.3185034099087654,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Italie Tolbiac,48.826074894873706,2.3576647415757184,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Chardaire,48.83076558727554,2.329750657081604,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie du Rond-Point,48.803726057093066,2.320690155029297,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,pharmacie truffier,48.81119296822814,2.314523085951805,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Grande Pharmacie Daguerre,48.83451172450557,2.328423159907968,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Arago,48.835161885035255,2.346503734588623,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Audioprothésiste Le Kremlin Bicetre Audika,48.80944747,2.36114784,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Okabe,48.8124293621345,2.3618208034767805,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Senant,48.81387,2.316461,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Casaurang,48.8161392211914,2.36096954345703,Pharmacy
