Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Little Breizh,48.85323350489557,2.3378657230160544,Breton Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Grom,48.853338281725925,2.336956549841011,Ice Cream Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Place Saint-Germain-des-Prés,48.85418334331855,2.3335111141204834,Plaza
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Cosí,48.854123,2.336865,Sandwich Place
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Maison Sauvage,48.85374384095544,2.337993110279558,French Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Chez Le Libanais,48.85328503500076,2.3416730761528015,Lebanese Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Centre Pompidou – Musée National d'Art Moderne,48.860729707273954,2.351660414040774,Art Museum
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Udon Bistro Kunitoraya (Kunitoraya),48.865884035205355,2.336782068014145,Udon Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,L'Avant Comptoir,48.85203883164107,2.3388125002384186,Wine Bar
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Huguette,48.853275328241324,2.3371106386184692,Seafood Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Place Saint-Michel,48.853344747670214,2.3438747802055206,Plaza
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Place de l'Hôtel de Ville – Esplanade de la Libération,48.85692475726913,2.3514118156673676,Plaza
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Boutique du Centre Pompidou,48.860705743053124,2.3523616790771484,Souvenir Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Galerie d'Art Primitif Africain        Art Gallery l'Oeil et la Main     Expert,48.857997,2.328082,Art Gallery
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Passage du Grand Cerf,48.86476,2.349486,Pedestrian Plaza
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Shakespeare & Company,48.85256839809226,2.3470958322286606,Bookstore
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Rue Montorgueil,48.86604470753487,2.3470938205718994,Pedestrian Plaza
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,& Other Stories,48.8652293767804,2.3447490519036633,Women's Store
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Castor Club,48.85197948108793,2.342466032109098,Cocktail Bar
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Breizh Café,48.851638,2.338804,Creperie
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Cathédrale Notre-Dame de Paris,48.85312443201169,2.3495614528656006,Church
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Jugetsudo,48.851802707286176,2.3372256998014507,Tea Room
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Grand Bassin Rond,48.862879687441755,2.3292946815490723,Fountain
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Redd,48.86623685868873,2.3477715657647504,Wine Bar
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Musée d'Orsay,48.85999283813253,2.3263871669769287,Art Museum
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Shiso Burger,48.853376366690554,2.345302104949951,Burger Joint
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Compagnie des Vins Surnaturels,48.851740174158174,2.33640631097926,Wine Bar
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Boulangerie Aki,48.86621097624905,2.335457623784485,Bakery
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Amorino,48.853012445316274,2.3457708209753036,Ice Cream Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Glace Bachir,48.86172091008543,2.3514014997634534,Ice Cream Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Hoppy Corner,48.86772619731469,2.3473745971313704,Beer Bar
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Apple Marché Saint-Germain,48.8520990315516,2.335997521877289,Electronics Store
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,L'Avant-Comptoir du Marché,48.85178121380075,2.335428735590851,Bistro
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Ralph Lauren,48.854155105974385,2.330697476863861,Clothing Store
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Fleux',48.85876287681194,2.3541614413261414,Furniture / Home Store
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Jardin des Tuileries,48.863641957269515,2.326483726501465,Garden
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Parc Rives de Seine,48.85551048052973,2.3514188826084137,Park
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Comptoir Gourmet,48.859958,2.354374,Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Librairie Galignani,48.864989,2.32857,Bookstore
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Parvis Notre-Dame — Place Jean-Paul II,48.85340681055016,2.348456382751465,Plaza
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Blueberry,48.85263795367982,2.3315514486810374,Japanese Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Album Comics,48.850603321148505,2.345603746070992,Comic Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Partisan,48.86475435958546,2.3530692174680863,Coffee Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Librairie du Musée d'Orsay,48.86003108965947,2.3261019732284596,Bookstore
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Causses - Le magasin d'alimentation,48.86402011273949,2.3530580348636994,Deli / Bodega
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Muji,48.85127158574104,2.3356048249485695,Miscellaneous Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Place Saint-Sulpice,48.850822987537555,2.333323359489441,Plaza
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Pierre Hermé,48.86822151447183,2.333396617684349,Pastry Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Maison Aleph,48.857348,2.354873,Pastry Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Aux Prés,48.85268508354687,2.3304822379483405,French Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Bistro du Périgord,48.84988629254856,2.345055089074744,French Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Pierre Hermé,48.851532,2.332766,Pastry Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Berges de Seine – Rive droite,48.855130568830376,2.352289446225441,Pedestrian Plaza
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Huré,48.860915,2.35464,Bakery
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,La Filmothèque du Quartier Latin,48.84956850411322,2.3426390287381453,Indie Movie Theater
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Bo&Mie,48.86404955512182,2.3504438996315002,Bakery
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Sourire Tapas Françaises,48.85116660044528,2.3477281630039215,Tapas Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Laïzé 來座 (Laïzé),48.86307722773456,2.355072994853153,Bubble Tea Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Sola,48.851569311075956,2.3483908623771272,Japanese Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,La Maison d'Isabelle,48.850006666984385,2.348443370314823,Bakery
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Park Hyatt Paris-Vendôme,48.86889283393748,2.3303380608558655,Hotel
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Gibert Joseph,48.85037266198398,2.3425989326257635,Bookstore
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Hôtel Ritz,48.86814475882231,2.3289620876312256,Hotel
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Place Vendôme,48.86779769319868,2.3297411847276526,Plaza
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Pizzeria Popolare,48.86807383225755,2.343378961086273,Pizza Place
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,La Boulangerie du Nil,48.86772200463062,2.347654348090177,Bakery
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Charvet,48.868312152527395,2.3302816660179584,Men's Store
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Fromagerie Laurent Dubois,48.85006815113055,2.3484761634271796,Cheese Shop
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Place de la Sorbonne,48.84861145387873,2.3424670100212097,Plaza
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,The Hoxton Paris,48.8701794,2.3466316,Hotel
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,L'Atelier de Joël Robuchon,48.856691,2.327597,French Restaurant
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Les Mots à la Bouche,48.857731204788564,2.3574028833900225,Bookstore
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,Hôtel des Grands Boulevards,48.870800399082455,2.3448864108663963,Hotel
Saint-Germain-l'Auxerrois,48.859710000000064,2.3402400000000507,BookOff,48.868945752843096,2.3354623240650625,Bookstore
Les Halles,48.86319000000003,2.3420100000000734,Place des Victoires,48.865759373109775,2.341219220887502,Plaza
Les Halles,48.86319000000003,2.3420100000000734,Jardin du Palais Royal,48.86494061245833,2.3377275466918945,Garden
Les Halles,48.86319000000003,2.3420100000000734,Palais Royal,48.86323576771446,2.3371267318725586,Historic Site
Les Halles,48.86319000000003,2.3420100000000734,Cour Carrée du Louvre,48.8603598795578,2.3385429382324214,Pedestrian Plaza
Les Halles,48.86319000000003,2.3420100000000734,Place du Louvre,48.859841,2.340822,Plaza
Les Halles,48.86319000000003,2.3420100000000734,LEGO® Store,48.86181771883298,2.3471906738969803,Toy / Game Store
Les Halles,48.86319000000003,2.3420100000000734,Comédie-Française,48.863087901186134,2.336611747741699,Theater
Les Halles,48.86319000000003,2.3420100000000734,Musée du Louvre,48.86084691113991,2.336440086364746,Art Museum
Les Halles,48.86319000000003,2.3420100000000734,La Vénus de Milo (Vénus de Milo),48.859943428504316,2.3372340202331543,Exhibit
Les Halles,48.86319000000003,2.3420100000000734,& Other Stories,48.8652293767804,2.3447490519036633,Women's Store
Les Halles,48.86319000000003,2.3420100000000734,Église Saint-Germain-l'Auxerrois (Église Saint-Germain l'Auxerrois),48.859519915404825,2.3413056135177612,Church
Les Halles,48.86319000000003,2.3420100000000734,Place du Palais Royal,48.862523381679345,2.336687635654229,Plaza
Les Halles,48.86319000000003,2.3420100000000734,Rue Montorgueil,48.86604470753487,2.3470938205718994,Pedestrian Plaza
Les Halles,48.86319000000003,2.3420100000000734,Passage du Grand Cerf,48.86476,2.349486,Pedestrian Plaza
Les Halles,48.86319000000003,2.3420100000000734,Redd,48.86623685868873,2.3477715657647504,Wine Bar
Les Halles,48.86319000000003,2.3420100000000734,Udon Bistro Kunitoraya (Kunitoraya),48.865884035205355,2.336782068014145,Udon Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Hoppy Corner,48.86772619731469,2.3473745971313704,Beer Bar
Les Halles,48.86319000000003,2.3420100000000734,Pont des Arts,48.85856468168776,2.3376350104808807,Bridge
Les Halles,48.86319000000003,2.3420100000000734,Vestige de la Forteresse du Louvre,48.86157701632968,2.3335077597365377,Historic Site
Les Halles,48.86319000000003,2.3420100000000734,Coffee Crêpes,48.85884059518823,2.3408023161365143,Coffee Shop
Les Halles,48.86319000000003,2.3420100000000734,Cour Napoléon,48.86117159622847,2.3350882530212402,Plaza
Les Halles,48.86319000000003,2.3420100000000734,LouLou,48.86280381272633,2.333500385284424,Italian Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Centre Pompidou – Musée National d'Art Moderne,48.860729707273954,2.351660414040774,Art Museum
Les Halles,48.86319000000003,2.3420100000000734,Boulangerie Aki,48.86621097624905,2.335457623784485,Bakery
Les Halles,48.86319000000003,2.3420100000000734,Place Dauphine,48.85663993129474,2.342362403869629,Plaza
Les Halles,48.86319000000003,2.3420100000000734,Guy Savoy,48.857085019941806,2.3388068135574938,French Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Boutique du Centre Pompidou,48.860705743053124,2.3523616790771484,Souvenir Shop
Les Halles,48.86319000000003,2.3420100000000734,Monnaie de Paris,48.85683338028305,2.3390582159751068,Museum
Les Halles,48.86319000000003,2.3420100000000734,Pizzeria Popolare,48.86807383225755,2.343378961086273,Pizza Place
Les Halles,48.86319000000003,2.3420100000000734,Partisan,48.86475435958546,2.3530692174680863,Coffee Shop
Les Halles,48.86319000000003,2.3420100000000734,Chez Nous,48.855823217287835,2.340271085661046,Wine Bar
Les Halles,48.86319000000003,2.3420100000000734,La Boulangerie du Nil,48.86772200463062,2.347654348090177,Bakery
Les Halles,48.86319000000003,2.3420100000000734,The Hoxton Paris,48.8701794,2.3466316,Hotel
Les Halles,48.86319000000003,2.3420100000000734,Causses - Le magasin d'alimentation,48.86402011273949,2.3530580348636994,Deli / Bodega
Les Halles,48.86319000000003,2.3420100000000734,Buly 1803,48.857146395868874,2.33503927183584,Cosmetics Shop
Les Halles,48.86319000000003,2.3420100000000734,Glace Bachir,48.86172091008543,2.3514014997634534,Ice Cream Shop
Les Halles,48.86319000000003,2.3420100000000734,Hôtel des Grands Boulevards,48.870800399082455,2.3448864108663963,Hotel
Les Halles,48.86319000000003,2.3420100000000734,Pierre Hermé,48.86822151447183,2.333396617684349,Pastry Shop
Les Halles,48.86319000000003,2.3420100000000734,Max Linder Panorama,48.87138398457992,2.344808578491211,Indie Movie Theater
Les Halles,48.86319000000003,2.3420100000000734,Bo&Mie,48.86404955512182,2.3504438996315002,Bakery
Les Halles,48.86319000000003,2.3420100000000734,Ze Kitchen Galerie,48.85510110130317,2.341297271887015,Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Comedy Club,48.87064568961842,2.348375540100513,Comedy Club
Les Halles,48.86319000000003,2.3420100000000734,L'Hotel,48.85637674082885,2.33519300383645,Hotel
Les Halles,48.86319000000003,2.3420100000000734,Place de l'Hôtel de Ville – Esplanade de la Libération,48.85692475726913,2.3514118156673676,Plaza
Les Halles,48.86319000000003,2.3420100000000734,Laïzé 來座 (Laïzé),48.86307722773456,2.355072994853153,Bubble Tea Shop
Les Halles,48.86319000000003,2.3420100000000734,BookOff,48.868945752843096,2.3354623240650625,Bookstore
Les Halles,48.86319000000003,2.3420100000000734,Prescription Cocktail Club,48.854921,2.337768,Cocktail Bar
Les Halles,48.86319000000003,2.3420100000000734,Comptoir Gourmet,48.859958,2.354374,Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Rice & Fish,48.865149788345164,2.351435201806962,Sushi Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Grand Bassin Rond,48.862879687441755,2.3292946815490723,Fountain
Les Halles,48.86319000000003,2.3420100000000734,Park Hyatt Paris-Vendôme,48.86889283393748,2.3303380608558655,Hotel
Les Halles,48.86319000000003,2.3420100000000734,Fleux',48.85876287681194,2.3541614413261414,Furniture / Home Store
Les Halles,48.86319000000003,2.3420100000000734,Hôtel d'Aubusson,48.85472883599233,2.3395052403718175,Hotel
Les Halles,48.86319000000003,2.3420100000000734,Huré,48.860915,2.35464,Bakery
Les Halles,48.86319000000003,2.3420100000000734,Librairie Galignani,48.864989,2.32857,Bookstore
Les Halles,48.86319000000003,2.3420100000000734,Passage des Panoramas,48.87099232463669,2.3416757583618164,Pedestrian Plaza
Les Halles,48.86319000000003,2.3420100000000734,Charvet,48.868312152527395,2.3302816660179584,Men's Store
Les Halles,48.86319000000003,2.3420100000000734,Place de l'Opéra,48.87086688393964,2.3321523722815702,Plaza
Les Halles,48.86319000000003,2.3420100000000734,Hôtel Ritz,48.86814475882231,2.3289620876312256,Hotel
Les Halles,48.86319000000003,2.3420100000000734,Place Vendôme,48.86779769319868,2.3297411847276526,Plaza
Les Halles,48.86319000000003,2.3420100000000734,Jardin des Tuileries,48.863641957269515,2.326483726501465,Garden
Les Halles,48.86319000000003,2.3420100000000734,Place Fürstenberg,48.85431057662302,2.335733324289322,Plaza
Les Halles,48.86319000000003,2.3420100000000734,Musée d'Orsay,48.85999283813253,2.3263871669769287,Art Museum
Les Halles,48.86319000000003,2.3420100000000734,Galerie d'Art Primitif Africain        Art Gallery l'Oeil et la Main     Expert,48.857997,2.328082,Art Gallery
Les Halles,48.86319000000003,2.3420100000000734,Maison Aleph,48.857348,2.354873,Pastry Shop
Les Halles,48.86319000000003,2.3420100000000734,Jardin Anne Frank,48.86169546412832,2.3549842888314743,Garden
Les Halles,48.86319000000003,2.3420100000000734,Hôtel de Nell,48.873266710235114,2.3467424511909485,Hotel
Les Halles,48.86319000000003,2.3420100000000734,Chez Le Libanais,48.85328503500076,2.3416730761528015,Lebanese Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Place Saint-Germain-des-Prés,48.85418334331855,2.3335111141204834,Plaza
Les Halles,48.86319000000003,2.3420100000000734,Shakespeare & Company,48.85256839809226,2.3470958322286606,Bookstore
Les Halles,48.86319000000003,2.3420100000000734,Le Ballon Rouge,48.867642489955664,2.3568518492939154,Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Little Breizh,48.85323350489557,2.3378657230160544,Breton Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Opéra Garnier,48.872124954463864,2.331708669662475,Opera House
Les Halles,48.86319000000003,2.3420100000000734,Cathédrale Notre-Dame de Paris,48.85312443201169,2.3495614528656006,Church
Les Halles,48.86319000000003,2.3420100000000734,Grom,48.853338281725925,2.336956549841011,Ice Cream Shop
Les Halles,48.86319000000003,2.3420100000000734,Cosí,48.854123,2.336865,Sandwich Place
Les Halles,48.86319000000003,2.3420100000000734,Maison Sauvage,48.85374384095544,2.337993110279558,French Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Parc Rives de Seine,48.85551048052973,2.3514188826084137,Park
Les Halles,48.86319000000003,2.3420100000000734,Place Saint-Michel,48.853344747670214,2.3438747802055206,Plaza
Les Halles,48.86319000000003,2.3420100000000734,L'Olympia,48.870212,2.328331,Concert Hall
Les Halles,48.86319000000003,2.3420100000000734,Love Juice Bar,48.863614,2.355505,Juice Bar
Les Halles,48.86319000000003,2.3420100000000734,L'Avant Comptoir,48.85203883164107,2.3388125002384186,Wine Bar
Les Halles,48.86319000000003,2.3420100000000734,Hôtel Providence,48.8692825461256,2.3568509393162795,Hotel
Les Halles,48.86319000000003,2.3420100000000734,istr,48.867475,2.357595,Seafood Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Huguette,48.853275328241324,2.3371106386184692,Seafood Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Librairie du Musée d'Orsay,48.86003108965947,2.3261019732284596,Bookstore
Les Halles,48.86319000000003,2.3420100000000734,Les Mots à la Bouche,48.857731204788564,2.3574028833900225,Bookstore
Les Halles,48.86319000000003,2.3420100000000734,Anahi,48.86700227278861,2.3582444160131217,Argentinian Restaurant
Les Halles,48.86319000000003,2.3420100000000734,Castor Club,48.85197948108793,2.342466032109098,Cocktail Bar
Les Halles,48.86319000000003,2.3420100000000734,Angelina,48.865089750224186,2.3284433919743606,Tea Room
Les Halles,48.86319000000003,2.3420100000000734,Shiso Burger,48.853376366690554,2.345302104949951,Burger Joint
Les Halles,48.86319000000003,2.3420100000000734,Terres de Café,48.86057998031148,2.3554818645011415,Coffee Shop
Les Halles,48.86319000000003,2.3420100000000734,Berges de Seine – Rive droite,48.855130568830376,2.352289446225441,Pedestrian Plaza
Les Halles,48.86319000000003,2.3420100000000734,CopperBay,48.869828541386525,2.357344943460087,Cocktail Bar
Les Halles,48.86319000000003,2.3420100000000734,Mmmozza,48.86391016055883,2.360590696334839,Sandwich Place
Les Halles,48.86319000000003,2.3420100000000734,Ernest & Valentin,48.865431512731405,2.3566765741438243,Bakery
Les Halles,48.86319000000003,2.3420100000000734,Chanel,48.86818882792764,2.3266343030758208,Boutique
Les Halles,48.86319000000003,2.3420100000000734,Amorino,48.853012445316274,2.3457708209753036,Ice Cream Shop
Les Halles,48.86319000000003,2.3420100000000734,Pierre Hermé,48.866577630454685,2.325458970070264,Pastry Shop
Les Halles,48.86319000000003,2.3420100000000734,Breizh Café,48.851638,2.338804,Creperie
Palais-Royal,48.863500000000045,2.338760000000036,Jardin du Palais Royal,48.86494061245833,2.3377275466918945,Garden
Palais-Royal,48.863500000000045,2.338760000000036,Palais Royal,48.86323576771446,2.3371267318725586,Historic Site
Palais-Royal,48.863500000000045,2.338760000000036,Comédie-Française,48.863087901186134,2.336611747741699,Theater
Palais-Royal,48.863500000000045,2.338760000000036,Cour Carrée du Louvre,48.8603598795578,2.3385429382324214,Pedestrian Plaza
Palais-Royal,48.863500000000045,2.338760000000036,Musée du Louvre,48.86084691113991,2.336440086364746,Art Museum
Palais-Royal,48.863500000000045,2.338760000000036,Place des Victoires,48.865759373109775,2.341219220887502,Plaza
Palais-Royal,48.863500000000045,2.338760000000036,Place du Palais Royal,48.862523381679345,2.336687635654229,Plaza
Palais-Royal,48.863500000000045,2.338760000000036,La Vénus de Milo (Vénus de Milo),48.859943428504316,2.3372340202331543,Exhibit
Palais-Royal,48.863500000000045,2.338760000000036,Udon Bistro Kunitoraya (Kunitoraya),48.865884035205355,2.336782068014145,Udon Restaurant
Palais-Royal,48.863500000000045,2.338760000000036,Vestige de la Forteresse du Louvre,48.86157701632968,2.3335077597365377,Historic Site
Palais-Royal,48.863500000000045,2.338760000000036,Place du Louvre,48.859841,2.340822,Plaza
Palais-Royal,48.863500000000045,2.338760000000036,Cour Napoléon,48.86117159622847,2.3350882530212402,Plaza
Palais-Royal,48.863500000000045,2.338760000000036,LouLou,48.86280381272633,2.333500385284424,Italian Restaurant
Palais-Royal,48.863500000000045,2.338760000000036,Boulangerie Aki,48.86621097624905,2.335457623784485,Bakery
Palais-Royal,48.863500000000045,2.338760000000036,Église Saint-Germain-l'Auxerrois (Église Saint-Germain l'Auxerrois),48.859519915404825,2.3413056135177612,Church
Palais-Royal,48.863500000000045,2.338760000000036,Pont des Arts,48.85856468168776,2.3376350104808807,Bridge
Palais-Royal,48.863500000000045,2.338760000000036,LEGO® Store,48.86181771883298,2.3471906738969803,Toy / Game Store
Palais-Royal,48.863500000000045,2.338760000000036,& Other Stories,48.8652293767804,2.3447490519036633,Women's Store
Palais-Royal,48.863500000000045,2.338760000000036,Pierre Hermé,48.86822151447183,2.333396617684349,Pastry Shop
Palais-Royal,48.863500000000045,2.338760000000036,Coffee Crêpes,48.85884059518823,2.3408023161365143,Coffee Shop
Palais-Royal,48.863500000000045,2.338760000000036,Rue Montorgueil,48.86604470753487,2.3470938205718994,Pedestrian Plaza
Palais-Royal,48.863500000000045,2.338760000000036,Guy Savoy,48.857085019941806,2.3388068135574938,French Restaurant
Palais-Royal,48.863500000000045,2.338760000000036,Redd,48.86623685868873,2.3477715657647504,Wine Bar
Palais-Royal,48.863500000000045,2.338760000000036,Hoppy Corner,48.86772619731469,2.3473745971313704,Beer Bar
Palais-Royal,48.863500000000045,2.338760000000036,Buly 1803,48.857146395868874,2.33503927183584,Cosmetics Shop
Palais-Royal,48.863500000000045,2.338760000000036,Grand Bassin Rond,48.862879687441755,2.3292946815490723,Fountain
Palais-Royal,48.863500000000045,2.338760000000036,Librairie Galignani,48.864989,2.32857,Bookstore
